Class,Date,Year,Month,Y/Y Percent change,# drugs,# price changes,# price changes (%),# price changes prediction,# price changes prediction (%),TRx weighted WAC,Sales weighted WAC,M/M Percent change,Sales weighted WAC predictions,M/M Percent change predictions
GI PRODUCTS,2017-05-01,2017,5,0.07677736995223071,18.0,0.0,0.0,0.0,0.0,11.44635179059104,38.87865990569658,-0.011883787210844932,39.29926577214244,-0.01565622094147401
GI PRODUCTS,2017-06-01,2017,6,0.07636911554141054,18.0,0.0,0.0,0.0,0.0,11.529697938903341,39.894044741584594,0.026116765298776157,39.19937047113161,-0.002541912655315892
GI PRODUCTS,2017-07-01,2017,7,0.07687567783476168,18.0,5.0,0.2777777777777778,152.0,0.13157894736842105,11.452332253406043,38.96156100950104,-0.023374008279274716,39.04946489793368,-0.003824183179378493
GI PRODUCTS,2017-08-01,2017,8,0.07692357050071646,18.0,0.0,0.0,61.0,0.05263157894736842,11.504456793264143,39.64200123958819,0.017464398562501593,40.39980954741474,0.034580362445696844
GI PRODUCTS,2017-09-01,2017,9,0.07712777898922883,18.0,0.0,0.0,0.0,0.0,11.435381562464498,38.52904648443731,-0.02807514051635307,40.668646410698656,0.006654409174092768
GI PRODUCTS,2017-10-01,2017,10,0.0769186761737989,18.0,0.0,0.0,30.0,0.02631578947368421,11.455287135094988,38.733413792371586,0.005304239958723755,40.390471672863995,-0.006840029417882976
GI PRODUCTS,2017-11-01,2017,11,0.0847494704811276,18.0,4.0,0.2222222222222222,152.0,0.13157894736842105,11.50050041422417,40.497911890279475,0.04555493371605168,40.58996486580351,0.004939115209034339
GI PRODUCTS,2017-12-01,2017,12,0.08498416470050106,18.0,0.0,0.0,0.0,0.0,11.458326788898633,39.716661035632384,-0.01929113917684755,40.38920944879741,-0.004945937195802608
GI PRODUCTS,2018-01-01,2018,1,0.0849680204989481,18.0,1.0,0.05555555555555555,61.0,0.05263157894736842,11.375742127795371,39.23010961277268,-0.01225056211102915,39.609730841313954,-0.019299179610623995
GI PRODUCTS,2018-02-01,2018,2,0.08068990738676096,19.0,10.0,0.5263157894736842,623.0,0.5384615384615384,12.348177782013828,39.661157140734495,0.010987670751281264,41.52834070534034,0.048437841491849376
GI PRODUCTS,2018-03-01,2018,3,0.07967209859909709,19.0,0.0,0.0,30.0,0.02564102564102564,12.498685243921214,41.474914989871586,0.0457313396757717,41.717261709295784,0.004549206656146332
GI PRODUCTS,2018-04-01,2018,4,0.0793293399407403,19.0,0.0,0.0,0.0,0.0,12.523626007038155,41.66641451564549,0.004617237330581059,40.70872365369336,-0.024175557413867677
GI PRODUCTS,2018-05-01,2018,5,0.07838287593891544,19.0,0.0,0.0,0.0,0.0,12.664191661795249,43.01733405281578,0.032422265099461,40.58367447144532,-0.003071803068841583
GI PRODUCTS,2018-06-01,2018,6,0.07837586590200561,19.0,0.0,0.0,0.0,0.0,12.641575133571967,42.89451201848841,-0.0028551754085124337,40.60139865749639,0.0004367319194702457
GI PRODUCTS,2018-07-01,2018,7,0.07844026031593487,19.0,0.0,0.0,0.0,0.0,12.60851106217029,42.148327419446,-0.017395805755309524,40.2030308740456,-0.00981167636148006
GI PRODUCTS,2018-08-01,2018,8,0.07839156365267053,19.0,0.0,0.0,58.0,0.05,12.65601335671582,42.62431991731483,0.011293271335109267,40.486111056270325,0.007041264702444927
GI PRODUCTS,2018-09-01,2018,9,0.07891981897361677,19.0,0.0,0.0,0.0,0.0,12.541036410848495,40.988529066919604,-0.03837693724072144,42.99933596808621,0.062076224321047535
GI PRODUCTS,2018-10-01,2018,10,0.07876181601495813,19.0,0.0,0.0,0.0,0.0,12.586477786959676,41.72549688992395,0.017979855334675277,42.565256486189604,-0.010095027565513393
GI PRODUCTS,2018-11-01,2018,11,0.0730435445089219,19.0,0.0,0.0,0.0,0.0,12.589084984074626,41.46850276786779,-0.006159162651415251,41.970826986292245,-0.013965133749169856
GI PRODUCTS,2018-12-01,2018,12,0.07382711908347164,19.0,0.0,0.0,0.0,0.0,12.497646653681906,40.215128644353214,-0.030224725752234338,41.27180474357309,-0.016654955189409404
GI PRODUCTS,2019-01-01,2019,1,0.07377888006213425,19.0,0.0,0.0,0.0,0.0,12.552402832710586,40.4232137407757,0.005174298912797415,40.50618240490152,-0.018550735627590687
GI PRODUCTS,2019-02-01,2019,2,0.07412230739617175,19.0,8.0,0.42105263157894735,484.0,0.4186046511627907,13.592983203139186,43.778545106087975,0.08300506206233882,43.52220683660028,0.07445837283677958
