NDC,count,mean,std,min,25%,50%,75%,max
2143380,2167.0,-0.5197914957768539,0.5758361834379736,-0.9868360852535266,-0.9063473897777832,-0.7987017038560296,-0.36342055924390826,1.0
2322730,2167.0,0.4810130730103105,0.5340555279778822,-0.9229185474860881,0.323903525934214,0.7282560304216971,0.8518079436706965,1.0
2322830,2167.0,0.4839563122098891,0.536718321408504,-0.9257245994026014,0.32462311744648953,0.7335523832677668,0.8568879144374331,1.0
2322930,2167.0,0.4817998070629093,0.5341321020148425,-0.9272475849706591,0.3226180896016577,0.7298488784593995,0.8527296988942291,1.0
2323030,2167.0,0.4661208251797342,0.5505904700953737,-0.9094783389592898,0.23256413870691925,0.7517601939003383,0.8566086129979026,1.0
2323130,2167.0,0.4932494305185742,0.5793404639287385,-0.9571552380644252,0.250613992628955,0.8053123484839744,0.9008845347812902,1.0
2323330,2167.0,0.42354441996521025,0.510890503676324,-0.8492181642343849,0.19552075738789165,0.6727836233620935,0.7920356995027726,1.0
2323560,2167.0,0.4625100682282404,0.5612754767149719,-0.942251487402191,0.18675743583342985,0.7420610424345492,0.8700212307355895,1.0
2323830,2167.0,0.4794116201772101,0.5311937398683192,-0.9212296544672033,0.3254345921947648,0.723055474138261,0.8484226712358465,1.0
2323930,2167.0,0.48615898636007365,0.5394418378738342,-0.9312916347883643,0.32255035167811597,0.7371891621908505,0.8617876932882689,1.0
2324030,2167.0,0.45290596328950755,0.5554551438539229,-0.9360802290067397,0.1722412824404013,0.7262848800359235,0.8570659871253208,1.0
2324090,2167.0,0.45738780484942343,0.5574914338766197,-0.932589276669558,0.1808267931383155,0.7335759717566133,0.8629496410999318,1.0
2325030,2167.0,0.4854478998149051,0.5385425566090642,-0.9332212291066873,0.32156631736356434,0.738358422143881,0.8592014746945658,1.0
2325130,2167.0,0.47811407171572146,0.5295209803967735,-0.9269834174837338,0.3230451459115986,0.7204128336338669,0.8463043512668511,1.0
2327004,2167.0,0.48499821910657853,0.5726663981217667,-0.9508650111251468,0.21499588358573574,0.7829760285026809,0.8953126633750002,1.0
2327030,2167.0,0.45976012593659055,0.5606594320389913,-0.943261884812223,0.18027686486962163,0.7366048405122718,0.8663112691611317,1.0
2411230,2167.0,0.4684470206145976,0.5516452335706453,-0.9247931675913305,0.20853397709758958,0.7454623410898442,0.8639255475208281,1.0
2411530,2167.0,0.4504247549808942,0.5325157079862479,-0.9042914129519106,0.18746486773528315,0.7149622568958537,0.8315392573696208,1.0
2411630,2167.0,0.46286406206088315,0.5437801842750561,-0.9164318365881108,0.20721901377957908,0.7343446994748958,0.8520582460114792,1.0
2411730,2167.0,0.4501044785682125,0.5326651575460601,-0.9085981555914515,0.18627347118471355,0.7140235814843618,0.8320914068039866,1.0
2441530,2167.0,0.4491361023896957,0.5296846239794616,-0.9044998531441611,0.1873851642780014,0.7101406999464581,0.8282513800840021,1.0
2442030,2167.0,0.45105958266097623,0.5323541944039728,-0.9056221360510458,0.19009871692538846,0.7155214872117502,0.832094827633879,1.0
2445385,2167.0,0.46983476894984805,0.5485081769335082,-0.9210082605339119,0.22142702748033846,0.7466975770602018,0.8619844541151199,1.0
2445485,2167.0,0.4604798055948964,0.5420934631264862,-0.9225836651065453,0.1948352285878403,0.7315377164303702,0.8490763630765772,1.0
2445585,2167.0,0.4561547981705033,0.5409208091210898,-0.9252455315178154,0.18792670037711467,0.7264609792252611,0.8448222759384039,1.0
2445685,2167.0,0.4607560525308934,0.5435140363872197,-0.9222854534489288,0.19429922780379982,0.7323258982937851,0.850592664615081,1.0
2446230,2167.0,0.47308582610572075,0.5203260571615224,-0.9735959469265307,0.3339382583166538,0.6999193834856174,0.8247556928258103,1.0
2446234,2167.0,0.524429018136922,0.5785927354277344,-0.980339399537211,0.3498331051414555,0.8107992017591599,0.9170353213185325,1.0
