Date,A.C.T.H.,A05A1 CHOLERETICS+CHOLEKINETIC,ADHD,ALL OTHER RESPIRATORY,ALL OTHER THERAPEUTICS,ALL OTHER UROLOGICAL,"ALLERGY, SYSTEMIC & NASAL",ANTI-ALZHEIMERS,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,"ANTI-OBESITY PREPS, EXCL. DIETETICS","ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ANTI-ULCERANTS,ANTIBACTERIALS,ANTICOAGULANTS,ANTIDIABETICS,ANTIGOUT PREPS,"ANTIHYPERTENSIVES, PLAIN & COMBO",ANTITUBERCULARS,"ANTIVIRALS, HERPES",BISPHOSPHONATES TUMOR-RELATED & BONY METASTASES,BLOOD COAGULATION,BPH (BENIGN PROSTATIC HYPERTROPHY),"CANCER DETOX AG, ANTI-NAUSEANTS","CORTICOSTEROIDS, PLAIN & COMBO","COUGH COLD, INCL FLU ANTIVIRALS",DERMATOLOGICS,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,DIETETICS,EAR TREATMENTS&EYE-EAR COMBOS,ERECTILE DYSFUNCTION,ERYTHROPOIETINS,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,GI PRODUCTS,GROWTH HORMONES,HEMATOPOIETIC GROWTH FACTORS,HIV ANTIVIRALS,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",HOSPITAL SOLUTIONS,HYPOTHALAMIC HORMONES,IMAGING,IMMUNOLOGY,IMMUNOSUPPRESSANTS,"INTERFERONS, EXCL MS MARKET",J07D6 TUBERCULOSIS VACCINES,LABOUR INDUCERS,LIPID REGULATORS,MENTAL HEALTH,MIOTICS+ANTIGLAUCOMA PREPS,MULTIPLE SCLEROSIS,"NASAL PREPS, TOPICAL",NERVOUS SYSTEM DISORDERS,OCULAR ANTINEOVASCULARISATION,ONCOLOGICS,"OPHTHALMOLOGY, GENERAL",OSTEOPOROSIS,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,OTHER CARDIOVASCULARS,OTHER CNS,OTHER HAEMATOLOGICALS,OTHER HORMONES,OTHER WOMEN'S HEALTH,PAIN,POLYVAL IMMUNOGLOBLULINS IV&IM,RESP ANTIVIRALS EX FLU,RESPIRATORY AGENTS,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",SPEC IMMUNOGLOBULINS & ANTITOXIC SERA,SYST ANTIFUNGALS,THROMBOPOIETIN AGONISTS,THYROID ANTI-THYROID AND IODINE PREPS,URINARY INCONTINENCE,"VACCINES (PURE, COMB, OTHER)",VIRAL HEPATITIS,VITAMINS & MINERALS
2016_03,6806.8,275.83333,10.212720719847692,126.28854577397315,12.55403822776153,6.815773561457269,5.425547584926171,12.061211742231603,6.1878652884333825,4.528673996856441,62.736719866276104,111.69070600108918,7.315628440512853,47.42592258313359,8.544432890025503,30.443359791771275,14.141248201255726,5.739943207626829,4.487672327964861,17.279072858441452,9.2248,56.0112294887974,6.604183130451778,30.17896443112585,7.281526827386693,10.031635316163463,65.04124895829509,10.829673430863615,15.273,23.715,34.124892542389816,600.0392762857691,51.53783275472503,19.714714437702597,267.9849170795569,3537.695344760533,48.16988694890915,49.32945294677795,1.6,2780.7706369155594,,1937.611316333139,8.064982750277874,2402.1370982902586,145.15,1.4970731707317073,10.027347021532288,107.95272833086,42.99994917775444,948.5483153192848,11.940556117976204,7.395112937302498,35193.35211267605,504.0402262941309,46.9472602227141,349.6372954927278,2128.0559873001857,12.6316465053824,7.789098038404913,3316.3106944907977,63.34575039682541,26.66667,12.826767991933323,,,23.709770271459487,67.89870189823378,,61.35195231238832,1246.8645000000001,2.4485307144543,9.581304776528189,181.30290304560873,931.7810240587228,1.9938747470817122
2016_04,6806.8,275.83333,10.169752055984517,128.52761538774158,12.10123330905107,6.787202886585692,5.405735780211373,12.088863890929309,5.759468069760568,4.5642311316784925,68.2661737949664,109.44242577791452,7.591191006345496,49.602025123948316,8.986415656677716,30.86450221757263,14.27717510952168,5.815909331042874,4.577190494417863,17.280244800143713,9.2248,55.75530607197856,6.645360714697805,29.354203742730984,7.516212542348956,10.119834804158524,64.47277130317191,10.86137670565302,15.273,26.062073386183467,34.185295540053446,601.5199833779761,52.22903730354855,19.61479788931787,199.6893962109375,3402.741582916939,48.56604494383718,49.44583169202569,1.6,2042.7552412773875,,1954.5527979409503,7.943751102683008,2684.9680097249993,145.15,31.647608695652174,10.517426346648614,109.96209106344085,42.93712412433552,938.1633016737483,10.727327485763144,7.475627390510566,35312.75167785235,517.2241807985447,47.259953344132825,479.2836976591734,3341.8463083554384,12.11152945741968,7.873610007123186,3241.0154754347827,59.71495555831266,26.66667,13.959089791136215,,,24.05162020065861,66.18188580077279,,63.268110440361156,1126.1444764044945,2.4852018950589154,9.578461597178984,181.25356926673274,924.1405762606594,1.9874734770889488
2016_05,6806.799999999999,275.83333,10.22907493156064,127.72862989294913,12.215046252305767,6.7432668605641,5.400996886764706,12.096710955311766,6.544192099792101,4.564025725576101,69.30618721186539,114.53593563171722,7.589671128938928,50.88637048639358,8.961382189986983,31.311907064170352,15.676768888812308,5.811653386155152,4.54965946969697,17.329313842055782,9.2248,55.68931973971117,6.680406802213582,28.708933176531268,7.534522363478764,9.89775311145035,64.11884802626847,10.741822450805008,15.273,25.273997499249777,34.092182156739334,601.6507230725026,52.431088394719076,19.622425651867268,191.7293807692308,3340.695716409463,48.972015167766216,48.772540262227565,1.6,1972.2480378514515,,1966.2399377464437,7.921942600062155,2460.7015582853855,145.15,40.16120779220779,12.351448610339444,114.02558087316696,42.82605395784188,974.9160942946281,10.54943148744881,7.496060615931857,35197.10144927536,520.4782964770944,47.19169941989129,490.17879731927326,2921.759247825059,12.112947259304484,7.96563592697827,3278.3831792980136,61.57182963476071,26.66667,15.167756847785629,,,24.83884441792434,72.51025794794035,,66.21733748375117,730.2394896313364,2.4835443535310735,9.585201548796105,174.55427630499688,922.6212027840085,2.031672118758435
2016_06,6806.8,275.83333,10.197642396365733,132.51951696473455,12.541525985794737,7.172931232222096,5.522567015501825,12.12492932722412,7.016239206174201,4.600023092621664,69.51763811195653,113.02328118857093,7.605180352747769,53.21535293451256,9.032104199918843,31.73418790497244,15.675526205557826,5.800645619449635,4.979229889807162,17.48195025715515,9.2248,55.58918918978399,6.767044193849964,28.582019438976477,7.821259044986005,10.162089601507448,62.328021121787295,27.63196506352087,15.273,24.225100309837337,38.30776312910394,603.2841003665187,54.039404528343034,19.47840172508926,207.86706739273927,3231.131579704656,49.464354126139966,50.86383157430186,1.6,2887.15069261231,68.631,2038.2604080170995,8.125370696637532,2644.961574988839,145.14999999999998,44.967304568527915,13.758926331691068,113.99766649975108,42.83808081343478,974.4961482378678,10.414074474059005,7.551949126202982,35684.06862745098,524.2280238301897,46.55857463407406,546.2100872938363,2817.207999642464,12.808744935307754,8.10702725462664,3293.4078802057143,59.22969206854346,26.666670000000003,15.718194557057718,,,26.352344457923326,68.98097123938538,,65.1988165560845,409.51105713554995,2.4795225789000335,9.646851032494338,170.29009259760358,918.6167741478527,1.9858602311435523
2016_07,6806.8,275.83333,10.073105507603385,111.38974262606874,12.535324478949027,7.114515889403109,5.696655160570367,12.272140594287494,6.400134402618658,4.6205178375992935,69.82938631620823,111.20190089276238,7.538444395071379,61.296493003518414,8.99369530289387,32.47096534862235,13.09969495232694,6.182831366484571,4.893465335195532,17.03162657225945,9.2248,55.6194087826472,6.770053711948431,29.43923426652892,7.742712063860667,11.82746983457671,61.711212069897904,220.8460352514256,15.273,23.91511110510088,38.452157732751836,611.8007382736689,53.337009342212355,19.37017655418274,202.38534391826926,3387.6405884180426,50.20887376550247,50.132087631632054,1.6,2189.054118013477,,2055.0117356207434,8.24928883998118,2745.6273544504024,145.15,44.68470165745856,14.327752047202608,114.82879273442168,42.843295050554545,958.9948594816549,10.320568262480082,7.614957233347686,35461.86666666667,520.825683625941,46.55299424330256,516.0724701861519,3475.822904543554,12.894231266876071,8.12169129273854,3282.5993677728616,56.81768181935484,7.832841245672017,15.564727126924296,,,25.331522533935022,69.20922666690366,,67.84782990421141,345.37925347272136,2.6153247303576626,9.657381251624253,166.97712893504382,903.1958739376139,2.2439570094936707
2016_08,6806.8,275.83333,9.934018741805035,112.05624328557275,12.949907761527905,7.100482891750746,5.7811765327303295,12.272225021211721,8.210146585272796,4.6405934888458376,19.858049143239626,102.18747529485977,7.410981181143079,62.12298590681465,8.94146830379142,33.40204070980071,14.968981772063762,6.180209792624962,4.722748238916257,16.92078139149152,9.2248,55.03356829142226,6.788634834771263,30.318449377798036,8.068260953129915,11.861402038872606,58.89308735271522,192.08372324723248,15.272999999999998,23.835505959336295,38.378561566499776,609.9807588479144,54.52698681417702,19.522992568588688,213.44820278969956,3387.104126408144,50.57751657788762,51.36322460589011,1.6,2188.7542981595416,,2064.4166156405918,8.21102438274276,2832.2012758351893,145.15,45.21574468085106,16.404229820453608,142.7987811265623,42.82112307564917,962.4600156337777,10.211878746948642,7.65590378699991,35376.74418604651,530.4201775336885,46.50014107607284,545.3231704045843,3104.8244100651273,13.469097771979733,8.20504444352311,3241.224707444314,60.04754887971699,7.754543691437803,16.470192320597672,,,25.428048013515134,68.67821721061891,,69.08802792444574,347.35062478227655,2.645516697995712,9.659367663354919,81.32555160433293,897.7341840357724,2.307866972891566
2016_09,6806.8,275.83333,9.874108692657934,116.97994299750466,13.061331207157165,7.054527375629633,5.768766854004419,12.26709620175793,7.052362343558282,4.659282856546949,20.311941209497242,107.42762243462168,7.358947200578424,57.75777175246457,8.91158031159633,34.0468945781801,15.099309628240821,6.1438258678083795,5.596184151670952,17.437047046989118,9.2248,55.070434678245654,6.820893864037334,32.08509875616558,7.937651465716083,11.878248706838184,61.37366572369311,201.73091380937404,15.273,23.875952250583783,38.629283591767724,607.2289079306511,54.326985352646545,19.326063001829674,196.21875,3376.146773864125,50.94757953195272,51.58871946277195,1.6,2925.661803042976,,2060.9390459441556,8.478470178126235,2550.5725836699507,145.15,52.60466576723017,17.88452166790523,141.2183975563599,42.83498879970091,957.4555916017331,10.132650988724661,7.868374925386558,35338.349159970785,529.2293913652676,46.55562541615077,539.6654403740348,3280.062630757396,13.799444295385785,8.17364940105438,3227.96585792638,59.0304917370892,7.564908332020791,16.66552029124236,,,24.722537302537933,71.06958996814882,,68.71815336146497,348.02224124484536,2.631313830391254,9.6612317135443,67.24762485623286,889.8346075005836,2.2115244411764707
2016_10,6806.8,275.83333,9.832268493974544,116.31608868227373,12.622724087453722,7.044262893962741,5.680466852746995,12.25948978548577,7.621832848861284,4.684813176817065,21.793053903164807,104.30344888174918,7.355778814925437,45.71418826694377,8.87891313366827,34.45959052145726,15.907016800671444,6.124353901908188,4.892862579013906,17.251182850311547,9.2248,55.238003064279795,6.826417928192054,31.4894128719938,7.749945155516433,11.852797087350183,61.447905783069345,264.56687866857544,15.273,23.840522923955074,38.5469743202069,617.792020274257,53.8525278491061,19.765825825554764,204.69648148148147,3383.096583659555,51.227411188305354,51.42938623200726,1.6,1969.3421772789254,,2082.366903637414,8.177317261629021,2711.748642912234,145.15,53.18937027469625,19.066393334979562,141.20244510069034,42.73734706797174,953.6641044948124,9.975980257379275,7.699826752016918,35371.44896502498,537.230432261616,46.37661164156826,513.3314358439554,3007.0643455123068,13.299913811976303,8.267290146166165,3269.903885491329,58.937578283582106,7.63234489491633,16.918064250516487,,,25.1833737261838,72.44276924592026,,69.52621701932367,336.10732885358755,2.6572337000197574,9.663654307884928,63.51627633052718,886.1405853825137,2.244362063758389
2016_11,6806.8,275.83333,9.804027254779461,116.75345017881055,12.767693762126285,6.8211165096525095,5.6589207699864925,12.255754706205858,7.788517737127372,4.702875289514061,17.633313901963707,109.46983595837943,7.31544917187338,45.54493583307195,8.860965131975421,34.974739433595374,16.441015205693876,5.639805741408457,4.727927041666667,17.30268472578091,9.2248,55.20935435940638,6.832075479444012,32.779669620763855,7.9798342851980335,11.568870039711397,60.31464226688054,294.18945607235145,15.273,23.83780608365019,38.589602181455824,620.7443570020514,54.22721209413754,19.534034018144844,217.50311839323467,3291.558259263598,51.61597243877637,51.905710384991814,1.6,2115.4307196991085,,2068.931640665055,8.151015203731747,2744.7155722563416,145.15,53.116739311199204,20.97651179280877,148.60005963977687,42.59990164397816,955.503867162241,10.010886496032134,7.7253007611150135,35516.26591230551,537.2027128833142,45.913531023951016,521.3841546488512,3083.320182448759,13.424234031986252,8.248576563352607,3264.858789520256,57.2867025,7.75098412484184,17.035558630159276,,,25.166416744997473,75.15612343771163,,73.05717332654979,347.92402176872537,2.66583489299483,9.666143378655875,71.16691876056316,880.9112178824705,2.2590883451957295
2016_12,6806.8,275.83333,9.945700549590585,114.09951186751232,12.72042517342554,6.953107454932723,5.6605105895157966,12.255562959729952,8.362062151486988,4.950113277350633,18.55288752614184,111.74059051803464,7.300478703025037,40.01154455472264,8.936968135121464,35.336604720284775,25.82551965537432,5.709574897889254,4.954639965811967,17.565253745519716,9.2248,54.948440637657,6.843282834348792,37.91336102229709,7.9800676391350605,9.599735533988992,62.56758572623665,265.2855219594594,15.273000000000001,23.857151041166873,40.061690569846135,629.2891139969805,54.460345710872154,19.544163791887794,221.79566213494462,3389.695832972973,51.8264524751767,51.99403657246889,,2837.4238592840493,68.631,2084.228515846689,8.044146659609343,4023.766966618151,145.15,53.14258580330649,23.066252323514625,150.6749367854917,42.618107132594645,954.1748117854823,9.91959159596403,7.712715803986129,35305.24109014675,533.842893880744,45.474426103439754,558.8109991348998,2599.019814904832,14.109542025147153,8.273073908821498,3734.9423471097234,60.69053353686636,7.665445080385852,18.2486744285242,,,24.607199875544612,56.29435077270467,,70.79527400523942,357.7307420738708,2.712439568985124,9.66722309416105,82.99429399430461,871.1029332121294,2.218234880546075
